txn_id,category,sales_amount,qty,sale_date
8959,Phones,299.96,5,11/25/2017
8960,Appliances,67.84,5,11/25/2017
8961,Chairs,853.93,5,11/25/2017
8962,Art,18.688,4,11/25/2017
8966,Binders,1.248,2,11/6/2017
8975,Paper,36.288,7,11/23/2017
8976,Paper,78.304,2,11/23/2017
8977,Tables,127.785,1,11/23/2017
8978,Binders,6.104,2,11/23/2017
8980,Binders,1.72,1,10/19/2015
8981,Binders,8.952,2,2/6/2014
8982,Appliances,2.334,3,3/6/2016
8983,Binders,1.728,4,3/6/2016
8984,Furnishings,159.04,5,3/6/2016
8985,Tables,145.98,2,3/6/2016
8990,Furnishings,9.68,2,12/24/2015
8991,Copiers,4899.93,7,12/24/2015
8997,Phones,35.184,2,11/11/2017
8998,Paper,56.704,2,3/20/2017
8999,Paper,274.064,7,3/20/2017
9006,Storage,92.52,6,11/18/2017
9007,Storage,37.76,1,11/18/2017
9008,Labels,7.38,2,11/18/2017
9009,Furnishings,5.82,2,11/18/2017
9012,Accessories,100.8,2,12/20/2015
9033,Chairs,487.96,2,6/22/2017
9035,Binders,2.992,4,10/1/2015
9036,Accessories,108.768,4,10/1/2015
9039,Phones,55.176,3,11/21/2017
9040,Binders,9892.74,13,12/17/2016
9064,Paper,322.192,13,10/14/2014
9065,Binders,2.946,3,10/14/2014
9066,Paper,19.136,4,10/14/2014
9072,Storage,24.56,2,6/12/2015
9073,Envelopes,-15.5,2,9/4/2016
9074,Accessories,279.95,5,9/4/2016
9078,Accessories,89.97,3,11/3/2014
9087,Appliances,93.032,2,9/26/2016
9088,Chairs,454.965,5,9/26/2016
9094,Phones,299.98,2,6/1/2015
9095,Binders,403.68,6,6/1/2015
9096,Phones,41.9,2,6/1/2015
9097,Labels,28.91,7,6/1/2015
9098,Paper,32.4,5,4/12/2014
9099,Phones,369.544,7,10/12/2017
9100,Paper,10.368,2,10/12/2017
9101,Accessories,791.88,3,10/12/2017
9102,Art,23.64,3,11/7/2015
9103,Storage,84.784,2,11/7/2015
9104,Furnishings,64.96,5,11/7/2015
9105,Binders,32.06,10,11/7/2015
9106,Storage,177.648,2,11/7/2015
9107,Machines,287.91,3,11/7/2015
9108,Supplies,22.368,2,5/25/2015
9109,Paper,32.368,7,5/25/2015
9110,Accessories,207.984,2,5/25/2015
9125,Furnishings,9.552,3,8/18/2016
9126,Furnishings,5.344,4,8/18/2016
9128,Storage,50.136,3,5/25/2017
9140,Accessories,475.944,7,9/2/2014
9146,Binders,2.808,3,9/20/2015
9150,Binders,138.56,4,6/1/2014
9151,Appliances,65.52,5,6/1/2014
9162,Bookcases,405.86,7,12/8/2016
9163,Chairs,680.01,3,12/8/2016
9164,Accessories,2.376,3,6/8/2015
9165,Appliances,143.128,2,6/8/2015
9193,Binders,29.372,7,11/2/2015
9194,Phones,344.704,2,11/2/2015
9208,Accessories,39.816,3,8/3/2017
9210,Envelopes,7.28,1,12/11/2017
9211,Binders,5.4,3,12/11/2017
9217,Appliances,13.762,1,11/24/2017
9218,Envelopes,15.28,2,11/14/2017
9224,Binders,7.536,6,11/4/2017
9225,Binders,1.408,2,11/4/2017
9226,Binders,4.144,4,11/4/2017
9227,Storage,52.752,3,11/4/2017
9251,Binders,115.84,8,12/2/2016
9255,Chairs,60.89,1,2/11/2014
9256,Labels,14.94,3,2/11/2014
9257,Binders,9.64,2,2/11/2014
9258,Furnishings,332.94,3,2/11/2014
9259,Binders,51.9,3,2/11/2014
9260,Storage,64.96,2,2/11/2014
9261,Supplies,25.5,3,11/11/2017
9263,Chairs,389.97,3,10/9/2015
9264,Appliances,269.91,5,10/9/2015
9285,Chairs,392.94,3,11/18/2014
9287,Binders,6.888,3,6/19/2017
9288,Tables,457.485,3,6/19/2017
9293,Binders,0.556,1,3/2/2017
9297,Accessories,41.424,2,4/18/2015
9298,Phones,244.768,4,4/18/2015
9299,Art,74.352,3,4/18/2015
9300,Binders,4.312,2,4/18/2015
9301,Chairs,56.686,1,4/18/2015
9302,Phones,97.968,2,4/18/2015
9303,Art,7.872,3,4/18/2015
9304,Paper,15.552,3,4/18/2015
9305,Binders,1.476,1,4/18/2015
9312,Labels,4.928,2,3/6/2017
9313,Art,63.488,4,3/6/2017
9314,Storage,418.32,7,11/11/2015
9315,Appliances,123.858,2,11/11/2015
9318,Accessories,47.904,1,2/21/2017
9322,Furnishings,11.376,3,11/4/2016
9323,Furnishings,66.112,4,11/4/2016
9353,Chairs,520.464,2,9/24/2017
9354,Paper,11.424,3,9/24/2017
9355,Paper,19.44,3,12/1/2015
9356,Art,3.64,2,12/1/2015
9357,Paper,18.54,2,12/1/2015
9366,Paper,11.56,2,8/22/2014
9378,Storage,32.56,2,12/17/2017
9379,Envelopes,7.072,2,5/10/2016
9391,Storage,228.92,5,6/19/2015
9392,Phones,7.992,1,3/13/2017
9400,Art,14.112,6,11/11/2016
9406,Machines,574.91,2,3/14/2014
9407,Paper,8.448,2,3/14/2014
9414,Binders,6.816,2,9/26/2016
9420,Appliances,15.224,2,10/2/2017
9421,Appliances,21.984,6,10/2/2017
9429,Chairs,1212.96,8,5/11/2014
9430,Phones,1099.96,5,8/28/2015
9431,Tables,103.481,1,8/28/2015
9440,Supplies,22.24,2,10/12/2014
9445,Phones,95.84,4,3/1/2015
9446,Labels,12.39,3,5/29/2015
9447,Paper,35.88,6,9/22/2016
9448,Furnishings,,5,5/27/2017
9475,Labels,5.904,2,5/31/2015
9476,Paper,173.488,7,5/31/2015
9477,Furnishings,51.56,2,5/31/2015
9478,Binders,3.564,3,5/31/2015
9479,Fasteners,13.16,5,9/7/2014
9480,Binders,3.828,3,9/7/2014
9481,Binders,304.99,5,9/7/2014
9482,Storage,18.16,2,11/6/2017
9485,Bookcases,781.864,10,12/2/2016
9486,Paper,30.816,9,12/2/2016
9493,Binders,38.16,9,11/7/2017
9494,Tables,1592.85,7,1/3/2016
9495,Binders,11.88,2,1/3/2016
9498,Paper,4.41,1,11/5/2017
9499,Paper,167.94,3,11/5/2017
9500,Paper,67.8,10,11/5/2017
9501,Furnishings,26.94,3,5/26/2016
9507,Art,26.7,2,4/5/2014
9508,Binders,40.2,5,4/5/2014
9509,Art,13.89,3,4/5/2014
9510,Storage,689.82,6,4/5/2014
9512,Binders,9.264,3,12/14/2014
9513,Bookcases,204.6664,1,5/30/2017
9514,Accessories,1649.75,5,10/14/2016
9516,Art,54.208,14,2/17/2014
9522,Phones,323.976,3,12/19/2014
9523,Paper,15.552,3,12/19/2014
9524,Storage,32.592,3,12/19/2014
9530,Storage,12.768,2,3/24/2017
9532,Storage,55.616,2,10/26/2017
9537,Furnishings,8.856,3,6/12/2017
9542,Labels,35.52,3,8/6/2015
9543,Binders,6.23,5,8/6/2015
9544,Paper,56.704,2,8/6/2015
9545,Bookcases,369.1992,3,8/6/2015
9546,Accessories,1.98,2,10/29/2014
9547,Paper,75.88,2,10/29/2014
9558,Furnishings,5.312,2,10/17/2014
9569,Phones,79.96,4,7/5/2017
9576,Chairs,105.686,1,5/26/2015
9577,Machines,399.54,2,5/26/2015
9578,Chairs,104.93,5,5/26/2015
9585,Storage,53.72,4,8/26/2017
9588,Storage,195.136,4,4/17/2017
9589,Art,121.536,4,7/23/2017
9590,Paper,17.472,3,5/11/2014
9591,Binders,104.58,9,5/11/2014
9592,Furnishings,24.7,5,7/28/2016
9593,Furnishings,302.72,5,7/28/2016
9601,Paper,41.472,8,5/8/2017
9624,Appliances,21.392,2,6/29/2017
9625,Tables,307.314,3,6/29/2017
9626,Bookcases,409.9992,3,6/29/2017
9627,Paper,9.248,2,9/23/2017
9628,Binders,14.67,3,11/23/2014
9633,Appliances,90.64,8,2/13/2017
9648,Storage,221.16,4,11/19/2014
9649,Phones,281.97,3,11/19/2014
9675,Storage,26.632,1,7/22/2014
9677,Envelopes,64.02,6,11/28/2014
9688,Binders,11.646,9,9/30/2017
9692,Bookcases,613.9992,3,11/13/2015
9697,Labels,491.55,5,6/10/2014
9718,Phones,79.96,5,5/30/2016
9719,Accessories,223.96,5,5/30/2016
9721,Furnishings,18.96,2,9/22/2016
9725,Envelopes,12.224,2,12/5/2015
9737,Phones,,2,6/29/2015
9745,Envelopes,268.576,4,1/21/2017
9748,Furnishings,10.984,2,11/11/2014
9749,Chairs,797.944,4,11/11/2014
9751,Art,5.344,2,10/11/2016
9752,Art,27.72,3,10/11/2016
9768,Binders,54.9,5,12/9/2017
9775,Binders,2177.584,8,7/26/2014
9776,Furnishings,17.496,3,7/26/2014
9777,Binders,16.784,4,7/26/2014
9778,Accessories,431.136,9,7/26/2014
9779,Binders,8.88,5,7/26/2014
9780,Appliances,4.836,2,7/26/2014
9788,Bookcases,1023.332,5,3/27/2017
9789,Chairs,600.558,3,3/27/2017
9790,Accessories,39.992,1,3/27/2017
9791,Chairs,211.246,2,3/27/2017
9792,Envelopes,56.064,6,5/21/2014
9793,Chairs,107.772,2,5/21/2014
9794,Paper,4.832,1,5/21/2014
9795,Binders,18.24,3,5/21/2014
9796,Binders,3.798,3,5/21/2016
9809,Binders,2.112,2,7/21/2017
9831,Accessories,319.968,4,12/16/2014
9832,Furnishings,8.624,7,12/16/2014
9833,Paper,3.984,1,5/18/2014
9835,Furnishings,14.0,4,10/10/2016
9836,Binders,16.392,2,10/10/2016
9844,Labels,15.936,4,6/3/2014
9845,Furnishings,61.544,7,6/3/2014
9846,Storage,132.696,3,6/3/2014
9859,Storage,67.4,5,1/14/2017
9860,Fasteners,2.52,2,1/14/2017
9861,Phones,67.8,4,1/14/2017
9862,Storage,18.76,2,1/14/2017
9863,Accessories,12.12,4,1/14/2017
9864,Paper,11.34,1,1/14/2017
9865,Accessories,159.8,4,1/14/2017
9866,Furnishings,18.96,2,1/14/2017
9872,Storage,290.336,2,10/6/2017
9873,Art,19.152,2,10/6/2017
9887,Fasteners,5.94,3,1/23/2014
9891,Paper,20.62,2,7/25/2016
9892,Accessories,124.25,7,7/25/2016
9893,Phones,297.55,5,7/25/2016
9894,Chairs,403.56,4,7/25/2016
9895,Furnishings,95.2,5,7/25/2016
9896,Accessories,153.824,11,9/26/2014
9897,Paper,62.016,2,6/17/2014
9904,Furnishings,25.128,3,11/12/2014
9905,Accessories,127.984,2,11/12/2014
9915,Paper,12.96,2,1/29/2017
9916,Paper,94.85,5,1/29/2017
9917,Storage,13.48,1,1/29/2017
9918,Furnishings,14.91,3,1/29/2017
9920,Chairs,528.43,5,3/15/2016
9921,Binders,22.386,7,3/15/2016
9923,Accessories,191.968,4,5/6/2017
9948,Chairs,1925.88,6,6/1/2017
9949,Appliances,2405.2,8,6/1/2017
9950,Accessories,83.97,3,6/1/2017
9951,Accessories,39.89,1,6/1/2017
9952,Binders,17.38,2,6/1/2017
9962,Paper,65.584,2,3/19/2015
9963,Bookcases,383.4656,4,3/19/2015
9973,Envelopes,99.568,2,9/11/2016
9983,Paper,35.56,7,9/22/2016
9984,Phones,97.98,2,9/22/2016
17,Storage,665.88,6,11/11/2014
37,Furnishings,190.92,5,12/8/2016
46,Binders,17.46,2,3/11/2016
67,Chairs,213.115,5,4/30/2015
