row_id,sub_category,sales,quantity,order_date
6290,Chairs,915.136,4,3/13/2015
6291,Furnishings,327.76,8,3/13/2015
6293,Phones,88.776,3,4/22/2015
6294,Art,64.14,3,4/22/2015
6299,Binders,36.36,3,10/21/2014
6300,Furnishings,25.83,3,11/30/2017
6306,Supplies,17.584,7,11/4/2016
6307,Chairs,104.784,1,11/4/2016
6308,Paper,47.952,3,11/4/2016
6309,Chairs,650.352,3,11/4/2016
6310,Labels,629.184,8,11/4/2016
6311,Paper,15.176,1,11/4/2016
6312,Furnishings,127.95,3,9/11/2014
6319,Phones,39.96,5,11/25/2017
6320,Paper,34.08,6,11/25/2017
6325,Paper,33.4,5,10/29/2015
6326,Envelopes,210.84,4,10/29/2015
6337,Furnishings,47.04,4,8/30/2016
6338,Phones,339.96,5,8/30/2016
6348,Binders,12.176,1,5/1/2015
6349,Storage,37.32,3,5/1/2015
6350,Supplies,35.06,2,5/1/2015
6357,Binders,19.68,5,1/23/2017
6358,Paper,25.92,4,1/23/2017
6359,Paper,6.48,1,1/23/2017
6360,Phones,86.352,6,1/23/2017
6361,Art,56.3,2,12/10/2015
6362,Art,51.016,7,11/25/2014
6363,Binders,150.8,5,11/21/2017
6364,Machines,1039.992,1,11/21/2017
6365,Paper,51.84,8,11/21/2017
6369,Binders,133.12,5,5/19/2017
6378,Furnishings,14.76,2,12/15/2016
6381,Fasteners,49.792,8,4/8/2014
6406,Chairs,569.568,2,8/31/2017
6407,Storage,149.73,7,8/31/2017
6416,Paper,83.88,1,8/21/2017
6423,Accessories,111.93,7,7/26/2014
6424,Chairs,454.272,8,10/24/2015
6436,Furnishings,35.0,4,5/27/2017
6437,Storage,477.15,5,5/27/2017
6438,Phones,302.376,3,5/27/2017
6455,Storage,56.56,2,7/31/2017
6456,Furnishings,36.96,7,7/31/2017
6467,Accessories,68.46,7,5/22/2017
6512,Art,23.88,6,3/6/2017
6513,Labels,11.52,4,3/6/2017
6514,Paper,286.93,7,3/6/2017
6515,Phones,206.384,2,3/6/2017
6516,Chairs,218.352,3,9/15/2017
6517,Furnishings,529.9,5,9/15/2017
6518,Art,99.3,10,9/15/2017
6519,Appliances,108.96,2,9/15/2017
6520,Binders,2.688,1,9/15/2017
6541,Paper,73.68,6,11/16/2017
6542,Furnishings,139.92,2,11/16/2017
6543,Phones,107.88,3,11/16/2017
6544,Storage,33.29,1,11/16/2017
6552,Paper,13.36,2,12/16/2017
6553,Storage,158.9,5,12/16/2017
6560,Envelopes,419.9,5,7/21/2016
6561,Labels,3.15,1,7/21/2016
6573,Paper,11.96,2,5/10/2016
6576,Accessories,1049.44,8,3/3/2017
6577,Chairs,170.352,3,3/3/2017
6579,Phones,1007.944,7,8/25/2014
6580,Paper,6.68,1,10/22/2016
6581,Art,8.34,3,10/22/2016
6582,Furnishings,101.94,3,10/22/2016
6583,Accessories,179.97,3,8/7/2016
6592,Art,34.65,3,4/30/2015
6593,Phones,19.8,5,4/30/2015
6604,Storage,146.352,3,6/17/2017
6605,Fasteners,5.94,3,5/26/2016
6606,Paper,45.36,7,5/26/2016
6607,Phones,211.168,4,5/26/2016
6608,Chairs,484.704,6,5/26/2016
6609,Machines,371.976,3,5/26/2016
6611,Binders,19.296,3,10/20/2016
6616,Bookcases,239.666,2,6/17/2016
6617,Labels,22.5,6,6/17/2016
6618,Paper,219.84,4,6/17/2016
6623,Furnishings,41.88,6,9/6/2014
6624,Labels,58.48,8,9/6/2014
6628,Paper,12.96,2,5/23/2014
6631,Chairs,698.352,3,12/25/2016
6632,Tables,1747.25,5,12/25/2016
6634,Accessories,199.99,1,10/24/2016
6644,Phones,438.368,4,8/10/2015
6645,Phones,139.944,7,8/10/2015
6646,Appliances,133.472,4,8/10/2015
6647,Tables,564.195,3,12/15/2016
6648,Appliances,87.168,2,12/15/2016
6655,Phones,333.576,3,2/20/2017
6656,Accessories,31.992,1,2/20/2017
6657,Storage,51.168,2,2/20/2017
6658,Envelopes,10.64,5,2/20/2017
6659,Furnishings,68.704,2,2/20/2017
6660,Tables,386.91,9,2/20/2017
6672,Binders,49.568,2,8/23/2014
6673,Art,265.86,7,9/11/2015
6679,Furnishings,46.872,7,10/10/2014
6684,Furnishings,20.04,6,11/5/2014
6688,Storage,1117.92,4,5/14/2015
6689,Accessories,111.96,4,3/10/2017
6699,Paper,16.34,2,7/21/2017
6700,Chairs,225.296,2,7/21/2017
6701,Binders,50.352,3,7/21/2017
6704,Phones,217.584,2,6/23/2015
6705,Fasteners,5.43,3,6/23/2015
6706,Phones,143.976,3,6/23/2015
6709,Chairs,883.84,4,11/14/2015
6710,Chairs,230.352,3,11/14/2015
6711,Binders,273.92,8,12/9/2016
6721,Accessories,149.95,5,9/19/2017
6722,Art,23.32,2,9/19/2017
6723,Art,16.74,3,9/19/2017
6725,Fasteners,10.47,3,9/12/2016
6726,Labels,11.07,3,9/12/2016
6727,Binders,20.704,4,9/12/2016
6733,Paper,177.536,4,7/4/2014
6734,Appliances,32.432,2,7/4/2014
6736,Appliances,113.76,3,4/10/2016
6737,Storage,579.51,3,4/10/2016
6738,Storage,150.66,9,4/10/2016
6739,Binders,48.032,4,4/10/2016
6743,Chairs,122.136,3,7/6/2017
6771,Paper,419.4,5,12/9/2017
6772,Binders,13.005,3,12/9/2017
6773,Binders,7.712,2,11/4/2016
6774,Binders,4.176,1,11/4/2016
6775,Paper,38.88,6,11/4/2016
6791,Binders,8.32,5,11/16/2016
6792,Furnishings,9.98,1,11/10/2016
6800,Tables,35.445,1,12/25/2016
6801,Machines,269.97,2,12/25/2016
6802,Accessories,45.12,3,12/25/2016
6803,Accessories,100.8,2,12/25/2016
6804,Chairs,47.968,2,12/25/2016
6805,Accessories,99.98,2,10/5/2014
6807,Binders,3.856,1,12/25/2017
6816,Furnishings,6.24,3,6/17/2014
6817,Fasteners,17.9,5,6/17/2014
6818,Binders,3266.376,3,6/17/2014
6823,Appliances,168.1,5,11/2/2017
6834,Tables,146.04,1,9/8/2016
6835,Accessories,27.88,2,11/20/2016
6836,Labels,152.65,5,10/15/2017
6837,Furnishings,22.72,1,10/15/2017
6839,Appliances,1640.7,5,2/5/2017
6840,Phones,371.2,5,2/5/2017
6846,Chairs,478.48,2,7/6/2014
6847,Paper,32.04,4,5/9/2016
6848,Phones,55.992,1,7/18/2016
6850,Furnishings,59.92,4,4/20/2014
6858,Paper,28.14,3,4/17/2017
6859,Labels,7.38,2,4/17/2017
6860,Fasteners,10.9,5,4/17/2017
6861,Accessories,274.89,11,4/17/2017
6862,Labels,23.04,8,4/17/2017
6863,Chairs,218.352,3,4/17/2017
6865,Binders,12.672,2,8/21/2016
6866,Phones,91.96,5,8/21/2016
6867,Accessories,254.97,3,8/21/2016
6868,Phones,31.984,2,8/21/2016
6869,Tables,2887.056,9,8/21/2016
6870,Paper,12.96,2,8/21/2016
6871,Paper,47.52,9,8/21/2016
6873,Paper,4.98,1,12/16/2015
6880,Chairs,2003.92,5,12/1/2015
6881,Paper,32.4,5,12/1/2015
6882,Tables,1913.4,9,12/1/2015
6883,Storage,146.73,3,12/1/2015
6884,Paper,114.2,5,12/1/2015
6888,Paper,19.05,3,4/25/2017
6889,Binders,73.344,3,4/25/2017
6902,Copiers,2399.96,5,7/24/2017
6906,Storage,10.68,1,12/6/2017
6908,Phones,1001.584,2,9/27/2016
6911,Bookcases,115.96,2,7/29/2017
6912,Storage,186.54,3,8/1/2017
6913,Accessories,159.56,4,5/2/2017
6918,Chairs,1403.92,5,12/16/2014
6919,Supplies,28.8,3,4/16/2016
6921,Appliances,356.79,7,2/26/2017
6927,Labels,18.9,3,7/28/2016
6928,Storage,93.68,4,6/23/2016
6929,Labels,21.93,3,6/23/2016
6930,Phones,862.344,7,6/23/2016
6931,Paper,19.98,1,6/23/2016
6939,Accessories,479.72,4,11/5/2016
6944,Phones,623.96,5,7/25/2015
6947,Fasteners,2.48,2,11/9/2015
6953,Binders,11.808,3,10/2/2015
6954,Binders,53.568,4,10/2/2015
6955,Phones,503.96,5,10/2/2015
6956,Envelopes,21.34,2,4/25/2015
6959,Storage,15.51,1,9/27/2015
6960,Paper,146.82,3,9/27/2015
6961,Paper,12.96,2,9/27/2015
6962,Art,7.8,3,11/10/2017
6970,Furnishings,24.85,5,1/10/2016
6971,Storage,12.624,2,9/19/2017
6972,Accessories,89.584,2,9/19/2017
6973,Phones,471.92,2,9/19/2017
6974,Binders,18.18,4,9/19/2017
6976,Labels,5.904,2,6/28/2015
6977,Furnishings,621.76,4,6/28/2015
6980,Paper,154.9,5,1/14/2017
6996,Appliances,31.08,4,11/19/2015
6999,Paper,12.96,2,9/16/2016
7003,Furnishings,289.24,7,8/19/2014
7004,Binders,69.456,2,8/19/2014
7014,Bookcases,148.257,3,12/9/2017
7020,Paper,15.552,3,8/23/2014
7021,Supplies,6.8,1,8/23/2014
7022,Furnishings,4.224,3,8/23/2014
7023,Phones,143.64,9,8/23/2014
7024,Paper,31.104,6,8/23/2014
7025,Paper,223.056,9,8/23/2014
7036,Chairs,523.392,3,11/9/2017
7047,Tables,99.592,1,4/8/2014
7048,Accessories,399.96,4,4/8/2014
7050,Art,14.576,2,9/25/2014
7051,Binders,209.6,5,12/11/2016
7052,Art,23.32,2,12/11/2016
7053,Paper,30.98,1,12/11/2016
7054,Accessories,119.96,4,12/11/2016
7055,Chairs,363.92,5,12/11/2016
7056,Binders,35.808,3,12/11/2016
7057,Binders,122.688,9,12/11/2016
7058,Tables,892.136,7,12/11/2016
7059,Storage,50.22,3,12/11/2016
7060,Appliances,83.42,2,12/11/2016
7061,Binders,5.872,2,12/11/2016
7062,Binders,12.144,3,2/3/2015
7063,Envelopes,27.792,3,12/29/2016
7064,Supplies,6.208,2,8/31/2017
7066,Storage,1261.33,7,12/6/2014
7067,Paper,38.88,6,5/30/2016
7070,Paper,5.98,1,8/9/2014
7077,Envelopes,54.9,5,5/12/2016
7084,Art,3.52,2,7/21/2017
7085,Phones,1626.192,9,7/21/2017
7088,Storage,99.87,3,8/3/2017
7089,Art,79.36,4,10/25/2015
7090,Phones,119.96,1,6/15/2017
7101,Envelopes,23.472,3,11/23/2014
7104,Storage,421.1,2,9/4/2017
7115,Tables,1685.88,6,5/5/2016
7116,Binders,5.728,2,5/5/2016
7117,Paper,61.96,2,10/18/2014
7118,Binders,1.344,1,10/18/2014
7120,Binders,13.904,2,11/17/2017
7122,Paper,41.86,7,12/1/2017
7123,Bookcases,141.96,2,12/1/2017
7152,Tables,182.55,2,12/22/2017
7158,Storage,87.92,4,3/28/2016
7159,Paper,5.98,1,3/28/2016
7167,Art,11.52,4,7/22/2014
7168,Chairs,717.72,3,7/22/2014
7169,Storage,236.5,10,7/22/2014
7170,Tables,170.352,3,7/22/2014
7172,Accessories,107.97,3,4/25/2017
7183,Binders,23.24,5,4/30/2017
7190,Phones,203.976,3,11/12/2016
7191,Tables,674.352,3,11/12/2016
7196,Furnishings,19.54,2,11/13/2016
7197,Art,21.4,5,4/26/2014
7198,Labels,12.6,2,4/26/2014
7206,Furnishings,17.46,2,10/2/2017
7207,Machines,369.16,11,10/2/2017
7208,Art,2.912,2,9/11/2016
7209,Paper,20.736,4,9/11/2016
7210,Paper,9.568,2,9/11/2016
7211,Paper,30.18,3,6/2/2016
7212,Binders,51.648,12,6/2/2016
7213,Binders,11.232,3,6/2/2016
7214,Labels,14.73,3,10/15/2017
7217,Art,8.82,3,5/3/2015
7218,Binders,62.496,2,5/3/2015
7219,Accessories,339.96,4,5/3/2015
7220,Binders,49.568,2,5/3/2015
7224,Phones,110.376,3,7/14/2016
7225,Appliances,151.62,7,7/14/2016
7226,Furnishings,30.8,4,7/14/2016
7229,Binders,-44.67,6,7/20/2014
7230,Paper,22.83,3,7/20/2014
7237,Art,8.64,3,12/7/2014
7239,Furnishings,43.96,7,12/24/2016
7240,Envelopes,39.76,7,12/24/2016
7241,Furnishings,66.36,7,4/23/2017
7242,Binders,92.88,6,4/23/2017
7243,Furnishings,24.14,2,4/23/2017
7245,Art,49.56,7,5/22/2017
7246,Storage,354.9,5,2/9/2017
7250,Accessories,119.98,2,6/4/2015
7251,Accessories,989.97,3,6/4/2015
7262,Art,14.7,7,6/10/2017
7271,Bookcases,273.666,2,9/16/2016
7272,Appliances,17.48,4,9/16/2016
7275,Phones,339.96,5,11/13/2015
7276,Furnishings,63.98,7,11/13/2015
7278,Phones,35.984,2,7/19/2016
7279,Accessories,389.97,3,7/19/2016
7280,Accessories,185.528,7,5/14/2016
7282,Machines,599.985,5,10/16/2017
7286,Accessories,46.36,4,10/14/2017
7290,Storage,305.01,9,1/30/2016
7291,Binders,50.784,2,1/30/2016
7292,Labels,26.01,9,1/30/2016
7294,Furnishings,59.99,7,1/23/2016
7295,Furnishings,20.24,1,5/26/2015
7307,Accessories,72.0,4,11/5/2016
7308,Chairs,113.888,2,11/5/2016
7309,Envelopes,158.13,3,11/5/2016
7318,Paper,19.608,3,11/17/2017
7319,Binders,4.158,7,11/17/2017
7326,Appliances,400.8,5,11/10/2017
7327,Binders,28.792,1,11/10/2017
7328,Furnishings,111.0,2,3/18/2014
7329,Machines,1279.968,4,3/18/2014
7330,Storage,1856.19,7,3/18/2014
7338,Storage,15.51,1,9/21/2017
7352,Accessories,111.79,7,11/10/2017
7355,Paper,29.9,5,2/6/2017
7357,Art,1.408,1,10/9/2016
7358,Furnishings,169.568,2,10/9/2016
7361,Paper,19.44,3,4/12/2016
7362,Chairs,194.352,3,4/12/2016
7363,Binders,36.624,3,4/12/2016
7372,Storage,153.78,11,1/7/2017
7373,Storage,61.02,3,1/7/2017
7374,Supplies,110.11,7,1/7/2017
7375,Fasteners,7.89,1,1/7/2017
7376,Binders,36.024,3,8/13/2017
7378,Storage,92.52,6,9/19/2014
7393,Paper,15.7,5,5/2/2017
7394,Art,59.52,3,5/2/2017
7395,Paper,34.4,5,5/2/2017
7401,Furnishings,43.13,1,9/8/2016
7402,Paper,30.87,7,9/8/2016
7404,Bookcases,509.9575,5,5/14/2015
7405,Furnishings,122.91,3,5/14/2015
7406,Chairs,97.568,2,5/14/2015
7407,Chairs,722.352,3,5/14/2015
7409,Furnishings,167.84,8,5/30/2016
7412,Phones,156.792,1,5/30/2017
7413,Accessories,35.36,2,5/30/2017
7414,Furnishings,13.592,1,5/30/2017
7433,Fasteners,4.464,3,8/9/2014
7434,Binders,9.345,5,8/9/2014
7435,Binders,9.144,3,7/26/2015
7436,Binders,23.136,6,7/26/2015
7437,Art,99.2,5,7/26/2015
7438,Binders,21.36,5,2/15/2014
7439,Furnishings,46.9,5,3/24/2015
7440,Binders,18.72,5,9/2/2017
7441,Tables,236.528,2,9/2/2017
7442,Labels,18.9,3,11/16/2015
7461,Copiers,639.968,4,4/11/2015
7462,Paper,52.76,2,4/11/2015
7463,Accessories,538.92,9,2/27/2015
7464,Art,14.88,2,9/8/2016
7465,Paper,34.24,8,9/8/2016
7466,Storage,261.74,2,9/8/2016
7467,Appliances,87.84,8,5/19/2016
7468,Furnishings,34.92,4,11/11/2017
7473,Copiers,1499.95,5,7/1/2016
7482,Envelopes,12.78,1,9/1/2016
7490,Paper,12.96,2,11/5/2017
7491,Furnishings,106.68,6,9/10/2015
7496,Binders,4.448,2,7/14/2017
7497,Furnishings,276.69,3,7/14/2017
7498,Fasteners,4.96,4,7/14/2017
7499,Art,71.92,4,7/14/2017
7500,Furnishings,18.84,3,7/14/2017
7501,Accessories,140.97,3,7/14/2017
7502,Phones,470.376,3,7/14/2017
7503,Art,6.08,2,3/30/2017
7504,Phones,164.792,1,3/30/2017
7507,Phones,46.384,2,11/2/2014
7508,Storage,362.92,2,11/2/2014
7525,Envelopes,21.728,7,9/10/2014
7526,Chairs,1487.04,5,9/10/2014
7527,Envelopes,71.88,6,9/26/2017
7528,Furnishings,9.24,3,9/26/2017
7529,Paper,35.88,6,9/26/2017
7530,Binders,17.04,3,9/26/2017
7531,Binders,931.176,3,9/26/2017
7532,Furnishings,266.352,3,6/17/2016
7533,Chairs,483.136,4,6/17/2016
7536,Supplies,29.7,3,3/31/2017
7538,Paper,70.88,2,2/19/2016
7539,Storage,114.288,1,12/2/2017
7540,Binders,36.624,8,12/2/2017
7541,Bookcases,242.352,8,12/2/2017
7542,Phones,49.616,2,12/2/2017
7543,Furnishings,508.704,6,12/2/2017
7544,Phones,57.36,6,12/2/2017
7545,Chairs,906.68,5,12/2/2017
7564,Accessories,63.824,2,10/5/2017
7565,Chairs,435.168,4,1/30/2016
7566,Bookcases,48.58,1,1/30/2016
7569,Art,26.46,9,12/5/2014
7570,Paper,49.12,4,12/5/2014
7571,Fasteners,15.0,3,12/5/2014
7575,Storage,221.96,2,12/8/2015
7576,Accessories,236.0,4,12/8/2015
7577,Accessories,41.94,2,11/2/2014
7578,Phones,52.792,1,11/2/2014
7589,Furnishings,17.31,3,11/16/2017
7597,Phones,225.576,3,6/15/2015
7598,Art,5.248,2,9/17/2014
7599,Art,38.256,3,9/17/2014
7600,Paper,40.24,5,9/17/2014
7601,Machines,29.925,5,9/17/2014
7602,Paper,148.704,6,9/17/2014
7603,Accessories,55.92,10,9/17/2014
7609,Paper,25.92,4,5/3/2017
7610,Art,22.96,7,5/3/2017
7611,Paper,19.44,3,2/22/2014
7619,Tables,189.576,1,10/27/2017
7620,Phones,71.96,5,10/27/2017
7621,Phones,539.92,5,11/25/2014
7622,Chairs,725.344,4,11/25/2014
7623,Art,7.44,3,11/25/2014
7627,Appliances,325.632,6,11/21/2015
7628,Accessories,23.344,2,11/21/2015
7629,Labels,16.52,5,11/21/2015
7642,Machines,703.71,6,10/6/2016
7643,Binders,17.904,4,10/6/2016
7644,Binders,11.976,4,10/6/2016
7645,Accessories,67.96,5,10/6/2016
7646,Chairs,892.224,3,4/5/2015
7648,Binders,4.544,2,3/15/2016
7649,Chairs,1352.032,4,3/15/2016
7655,Furnishings,80.96,4,11/30/2015
7656,Paper,25.92,4,11/30/2015
7657,Appliances,106.96,2,4/15/2014
7658,Furnishings,187.76,4,4/15/2014
7663,Art,99.2,5,9/29/2017
7676,Appliances,152.94,3,5/6/2017
7693,Labels,88.8,6,12/29/2014
7694,Phones,319.968,4,12/29/2014
7695,Chairs,167.888,7,3/22/2016
7708,Art,11.68,2,10/15/2017
7711,Phones,87.8,5,4/2/2015
7715,Appliances,250.26,6,12/5/2014
7717,Paper,29.6,5,1/6/2015
7718,Binders,1.938,2,1/6/2015
7719,Accessories,159.96,4,9/9/2017
7723,Appliances,40.74,3,4/16/2017
7731,Chairs,291.136,4,6/13/2017
7735,Art,12.42,3,9/15/2017
7736,Paper,19.44,3,8/22/2016
7740,Paper,6.58,2,11/21/2014
7741,Accessories,94.99,1,11/21/2014
7742,Phones,35.12,2,9/24/2015
7743,Paper,25.92,4,8/20/2017
7763,Art,2.224,1,9/26/2017
7768,Art,7.152,3,8/24/2015
7770,Phones,1039.728,2,8/1/2016
7771,Appliances,45.96,2,8/1/2016
7775,Envelopes,6.12,3,4/13/2016
7776,Appliances,10.98,1,12/27/2014
7777,Fasteners,7.86,3,12/27/2014
7778,Storage,51.45,3,12/27/2014
7779,Binders,37.056,3,12/27/2014
7794,Paper,32.4,5,12/12/2015
7795,Paper,97.88,2,12/12/2015
7802,Furnishings,40.48,2,3/24/2014
7815,Bookcases,1497.666,2,6/8/2017
7816,Phones,17.52,2,6/8/2017
7817,Art,113.22,3,10/21/2016
7818,Paper,35.88,6,10/21/2016
7819,Binders,4535.976,3,10/21/2016
7820,Fasteners,11.84,8,1/26/2017
7825,Chairs,232.88,5,5/16/2014
7829,Chairs,63.936,3,4/26/2015
7830,Art,59.52,3,4/26/2015
7831,Phones,311.976,3,4/26/2015
7832,Binders,50.352,3,4/26/2015
7835,Tables,241.568,2,4/13/2015
7836,Phones,479.92,2,4/13/2015
7837,Chairs,307.136,4,9/25/2015
7838,Labels,12.6,2,9/25/2015
7839,Accessories,159.98,2,9/25/2015
7854,Paper,9.96,2,12/25/2015
7862,Accessories,17.9,2,10/12/2015
7863,Storage,81.96,2,10/12/2015
7864,Storage,272.736,3,7/14/2015
7865,Paper,18.496,4,7/14/2015
7866,Chairs,441.92,2,7/14/2015
7867,Bookcases,127.764,6,7/14/2015
7868,Paper,166.44,3,11/19/2014
7869,Paper,13.38,2,5/27/2016
7872,Labels,6.16,2,10/3/2016
7873,Chairs,915.136,4,10/3/2016
7874,Paper,8.56,2,10/3/2016
7875,Paper,97.82,2,10/3/2016
7876,Paper,31.104,6,9/9/2017
7877,Appliances,11.176,1,9/9/2017
7881,Art,13.344,6,12/3/2017
7882,Accessories,76.752,6,12/3/2017
7883,Accessories,102.336,8,12/3/2017
7884,Paper,10.32,2,12/3/2017
7885,Supplies,47.32,7,12/3/2017
7886,Furnishings,23.376,3,12/3/2017
7887,Furnishings,16.72,5,12/3/2017
7888,Furnishings,16.192,1,12/3/2017
7889,Paper,32.4,5,8/16/2016
7908,Appliances,715.64,2,7/30/2016
7909,Tables,268.704,3,12/3/2016
7910,Art,21.92,8,12/3/2016
7911,Storage,48.72,3,12/3/2016
7912,Bookcases,205.666,2,12/3/2016
7919,Binders,22.848,2,7/4/2015
7932,Chairs,230.28,3,7/15/2016
7933,Paper,105.52,5,7/15/2016
7934,Envelopes,23.36,2,8/17/2017
7935,Phones,71.976,3,8/17/2017
7936,Paper,8.56,2,8/17/2017
7937,Binders,13.92,3,8/17/2017
7938,Appliances,2518.29,9,8/17/2017
7939,Storage,540.57,3,8/17/2017
7940,Binders,221.056,8,8/17/2017
7941,Chairs,81.424,2,12/14/2016
7942,Storage,134.8,10,12/14/2016
7956,Chairs,435.168,4,10/5/2017
7957,Fasteners,14.9,5,10/5/2017
7958,Appliances,15.8,4,10/5/2017
7959,Furnishings,72.9,5,10/5/2017
7960,Tables,206.352,3,10/5/2017
7961,Phones,7.992,1,10/5/2017
7967,Paper,33.36,4,3/23/2015
7968,Bookcases,90.882,3,10/10/2016
7969,Phones,15.992,1,10/10/2016
7970,Chairs,120.784,1,10/10/2016
7980,Binders,5.104,1,8/27/2015
7986,Binders,8.32,5,4/21/2016
7994,Binders,4.896,3,11/20/2015
7995,Bookcases,145.764,6,11/20/2015
7996,Binders,9.612,6,11/20/2015
7997,Accessories,199.75,5,11/3/2017
7998,Tables,1673.184,12,11/3/2017
7999,Furnishings,12.18,7,5/4/2014
8000,Appliances,57.68,4,5/4/2014
8002,Accessories,299.94,6,12/12/2015
8003,Supplies,25.76,7,12/12/2015
8007,Fasteners,93.36,12,10/7/2016
8012,Phones,125.944,7,6/20/2015
8019,Phones,52.792,1,10/17/2017
8039,Bookcases,435.999,3,6/30/2017
8040,Chairs,388.704,6,8/21/2017
8041,Storage,572.58,6,8/21/2017
8042,Accessories,33.18,2,8/21/2017
8045,Binders,295.056,9,9/15/2017
8055,Storage,892.35,5,8/28/2015
8056,Bookcases,307.666,2,8/28/2015
8057,Storage,728.82,9,8/28/2015
8058,Binders,41.36,5,8/28/2015
8059,Phones,43.176,3,8/28/2015
8060,Furnishings,4.16,2,8/28/2015
8068,Accessories,239.97,3,10/20/2015
8069,Furnishings,16.02,6,10/20/2015
8081,Labels,146.544,6,10/26/2015
8082,Paper,131.904,3,10/26/2015
8083,Appliances,203.88,5,10/26/2015
8084,Binders,14.301,7,10/26/2015
8085,Storage,718.64,10,10/26/2015
8088,Art,10.496,4,9/29/2016
8089,Binders,39.92,2,7/10/2015
8091,Storage,269.36,7,12/7/2014
8092,Labels,5.76,2,12/10/2015
8094,Furnishings,23.88,3,7/27/2017
8095,Paper,26.2,4,7/27/2017
8096,Paper,12.96,2,7/27/2017
8097,Accessories,234.95,5,7/27/2017
8098,Storage,118.25,5,12/28/2017
8099,Paper,4.28,1,12/28/2017
8100,Accessories,26.85,3,3/10/2016
8101,Machines,3357.6,3,3/10/2016
8102,Labels,8.26,2,5/22/2015
8103,Machines,2973.32,7,5/22/2015
8104,Storage,104.79,7,5/22/2015
8105,Phones,775.728,6,5/22/2015
8116,Furnishings,148.02,3,8/29/2017
8118,Paper,204.95,5,6/30/2017
8120,Furnishings,41.96,2,11/11/2016
8121,Chairs,451.152,3,11/11/2016
8122,Binders,31.504,11,11/11/2016
8125,Chairs,161.568,2,9/7/2017
8130,Accessories,41.94,2,7/20/2014
8131,Paper,11.96,2,7/20/2014
8132,Art,13.12,4,7/20/2014
8133,Storage,535.41,3,7/20/2014
8135,Paper,36.84,3,2/16/2015
8136,Labels,87.71,7,2/16/2015
8142,Labels,14.73,3,2/5/2016
8143,Storage,186.54,3,2/5/2016
8144,Tables,557.728,4,2/5/2016
8145,Phones,159.968,4,2/5/2016
8149,Labels,20.16,7,12/27/2016
8152,Storage,32.48,2,3/23/2017
8153,Paper,20.04,3,3/23/2017
8154,Copiers,13999.96,4,3/23/2017
8158,Accessories,595.0,5,11/18/2016
8164,Furnishings,96.96,6,11/2/2015
8165,Binders,117.488,7,11/2/2015
8166,Binders,11.952,3,11/2/2015
8167,Bookcases,512.499,3,11/2/2015
8168,Tables,863.128,7,7/31/2016
8169,Tables,2036.86,7,11/6/2017
8170,Chairs,449.568,2,11/6/2017
8171,Accessories,108.96,3,11/6/2017
8173,Labels,2.88,1,7/9/2014
8174,Binders,41.904,6,7/9/2014
8175,Storage,23.92,4,7/9/2014
8178,Accessories,474.95,5,12/22/2017
8179,Copiers,999.98,2,9/2/2016
8180,Tables,277.5,4,8/2/2015
8196,Paper,8.96,2,12/6/2015
8224,Paper,185.88,6,6/12/2016
8225,Paper,12.96,2,6/12/2016
8233,Storage,,5,9/22/2014
8234,Storage,40.68,2,9/22/2014
8244,Phones,806.336,8,8/12/2014
8245,Furnishings,85.44,3,8/12/2014
8254,Copiers,299.99,1,8/12/2017
8255,Paper,192.16,4,8/12/2017
8256,Phones,242.624,8,8/12/2017
8257,Storage,46.74,3,8/12/2017
8258,Accessories,174.95,5,8/12/2017
8259,Binders,100.704,6,8/12/2017
8273,Chairs,387.136,4,10/20/2016
8294,Binders,18.368,4,11/3/2017
8300,Art,7.98,3,3/11/2014
8302,Accessories,1649.95,5,7/26/2017
8303,Chairs,362.352,3,7/26/2017
8304,Phones,73.584,2,10/31/2014
8305,Tables,486.368,4,11/3/2017
8309,Art,37.17,9,7/25/2016
8340,Chairs,436.704,6,4/13/2017
8342,Appliances,61.44,3,6/11/2017
8358,Storage,87.08,7,4/11/2014
8359,Phones,105.584,2,4/11/2014
8360,Accessories,217.44,6,4/11/2014
8366,Phones,604.768,4,1/30/2017
8367,Supplies,27.36,4,9/7/2014
8368,Paper,20.56,2,9/7/2014
8369,Binders,83.92,5,9/7/2014
8370,Tables,902.712,3,6/11/2016
8371,Bookcases,120.666,2,10/17/2016
8373,Furnishings,82.26,3,11/24/2016
8374,Storage,29.74,1,11/10/2016
8375,Appliances,87.36,6,1/5/2015
8376,Binders,56.16,6,1/5/2015
8382,Phones,84.784,2,3/17/2016
8386,Binders,11.808,3,9/4/2017
8391,Paper,11.76,2,12/4/2017
8400,Storage,10.744,1,4/13/2015
8404,Paper,105.52,4,2/1/2016
8410,Binders,110.528,4,12/11/2015
8417,Binders,147.92,5,5/9/2017
8418,Storage,104.28,3,5/9/2017
8419,Tables,286.85,1,5/9/2017
8420,Storage,66.96,4,5/9/2017
8421,Accessories,199.98,2,5/9/2017
8427,Supplies,10.944,2,10/2/2015
8429,Accessories,62.352,6,11/12/2017
8437,Binders,45.584,11,9/20/2015
8439,Binders,136.96,4,5/28/2014
8442,Paper,84.416,4,5/6/2017
8452,Phones,1679.96,5,4/28/2014
8456,Phones,222.384,2,5/22/2016
8464,Phones,302.376,3,3/28/2014
8465,Accessories,46.688,4,5/10/2015
8468,Binders,8.928,2,9/19/2016
8477,Paper,44.784,1,10/27/2017
8479,Art,5.76,2,12/18/2017
