transaction_id,product_category,revenue,units,date
7222,Phones,137.94,3,1/27/2017
7227,Paper,123.92,5,2/24/2017
7228,Accessories,1319.8,5,2/24/2017
7231,Binders,30.88,2,3/13/2017
7232,Appliances,465.16,2,3/13/2017
7233,Paper,27.12,4,3/13/2017
7234,Furnishings,113.6,8,3/8/2016
7235,Paper,12.96,2,3/8/2016
7236,Binders,69.456,2,3/8/2016
7238,Machines,341.991,3,7/10/2016
7244,Chairs,4416.174,9,8/17/2017
7247,Labels,15.12,3,3/3/2014
7248,Bookcases,302.45,5,3/3/2014
7249,Storage,44.672,8,3/3/2014
7263,Phones,32.7,5,10/22/2017
7264,Envelopes,31.68,4,10/22/2017
7281,Binders,2541.98,2,2/21/2015
7284,Art,25.92,5,9/9/2017
7285,Furnishings,66.112,2,9/9/2017
7298,Storage,77.24,5,2/10/2015
7310,Fasteners,14.13,3,6/10/2017
7316,Art,43.92,3,5/11/2017
7317,Tables,142.182,1,10/16/2016
7320,Phones,979.95,5,11/26/2017
7321,Furnishings,135.3,5,11/26/2017
7324,Furnishings,41.96,2,12/5/2017
7325,Labels,9.45,3,12/5/2017
7332,Phones,61.542,1,10/26/2017
7333,Binders,81.438,7,10/26/2017
7336,Accessories,843.9,2,12/25/2015
7337,Bookcases,449.568,2,12/25/2015
7339,Chairs,192.186,3,12/20/2014
7340,Art,5.76,2,7/18/2015
7344,Storage,191.88,6,12/26/2014
7353,Phones,445.44,8,3/16/2017
7354,Labels,16.52,5,9/22/2016
7359,Phones,251.964,6,12/30/2014
7360,Tables,523.764,3,12/30/2014
7364,Phones,340.182,3,11/28/2016
7365,Fasteners,12.672,8,11/28/2016
7366,Binders,6.888,2,11/28/2016
7367,Storage,32.544,2,11/28/2016
7368,Chairs,347.802,7,11/28/2016
7392,Paper,74.352,3,12/4/2017
7396,Tables,313.176,2,12/25/2016
7397,Chairs,866.646,3,12/25/2016
7398,Appliances,795.408,6,9/30/2014
7403,Supplies,70.12,4,8/6/2017
7410,Tables,172.11,1,4/8/2014
7411,Accessories,99.98,2,7/23/2014
7415,Chairs,386.68,2,3/13/2016
7416,Accessories,379.96,5,3/13/2016
7417,Phones,539.91,3,3/13/2016
7418,Paper,41.24,5,3/13/2016
7419,Binders,51.897,1,3/13/2016
7420,Storage,552.56,5,3/13/2016
7421,Binders,23.16,5,3/13/2016
7422,Storage,126.08,2,3/13/2016
7423,Machines,449.1,3,3/13/2016
7424,Appliances,195.104,4,4/10/2017
7425,Furnishings,36.672,3,4/10/2017
7469,Paper,14.94,3,9/15/2014
7470,Furnishings,14.56,2,9/15/2014
7471,Binders,3.576,4,9/15/2015
7472,Storage,,2,9/15/2015
7483,Binders,18.464,4,9/23/2014
7484,Chairs,445.802,7,12/15/2014
7487,Paper,29.9,5,12/19/2015
7488,Accessories,2249.91,9,12/19/2015
7489,Tables,1053.164,4,12/19/2015
7492,Phones,119.94,6,11/16/2017
7505,Envelopes,23.36,2,1/31/2016
7509,Paper,9.248,2,7/14/2017
7510,Phones,1889.946,9,7/14/2017
7511,Storage,62.04,5,7/14/2017
7512,Furnishings,396.92,5,7/14/2017
7513,Storage,239.456,7,7/14/2017
7514,Art,13.12,5,7/14/2017
7522,Binders,8.952,2,9/5/2016
7523,Binders,8.856,6,9/5/2016
7524,Chairs,85.246,2,9/5/2016
7551,Envelopes,34.74,3,11/20/2014
7552,Phones,833.94,6,11/20/2014
7553,Binders,12.96,3,11/20/2014
7554,Paper,25.92,4,11/20/2014
7555,Bookcases,349.965,7,5/10/2014
7556,Art,22.32,5,5/10/2014
7559,Appliances,533.94,3,11/1/2014
7560,Paper,167.94,3,11/1/2014
7561,Furnishings,31.68,6,11/1/2014
7562,Chairs,170.786,1,12/30/2016
7580,Appliances,2625.12,8,11/23/2015
7581,Art,17.94,3,11/23/2015
7582,Storage,422.856,3,8/13/2015
7583,Chairs,127.764,2,4/16/2015
7591,Furnishings,58.248,9,9/5/2016
7592,Chairs,71.246,2,9/5/2016
7593,Art,7.872,3,9/5/2016
7594,Chairs,887.271,3,9/5/2016
7604,Paper,12.96,2,7/8/2016
7615,Furnishings,14.91,3,8/24/2015
7617,Paper,18.54,2,12/10/2016
7618,Binders,679.96,5,12/10/2016
7624,Appliances,39.48,1,7/14/2014
7638,Art,59.52,3,3/2/2017
7639,Envelopes,57.96,7,3/2/2017
7640,Bookcases,441.96,2,3/2/2017
7641,Paper,68.04,6,3/2/2017
7650,Tables,1548.99,9,12/27/2015
7651,Envelopes,19.872,3,12/27/2015
7659,Binders,76.776,4,7/30/2017
7666,Binders,30.4,1,10/4/2016
7667,Copiers,5399.91,9,10/4/2016
7668,Storage,119.1,3,10/4/2016
7669,Paper,40.08,6,11/27/2015
7670,Paper,59.94,3,11/27/2015
7671,Accessories,259.98,2,11/27/2015
7672,Bookcases,170.98,1,11/27/2015
7673,Furnishings,38.97,3,11/27/2015
7674,Paper,154.9,5,11/27/2015
7675,Tables,446.068,4,11/27/2015
7678,Paper,195.64,4,12/31/2014
7679,Paper,14.94,3,12/31/2014
7680,Accessories,1687.8,4,12/31/2014
7681,Bookcases,341.96,2,12/31/2014
7682,Chairs,605.88,6,12/31/2014
7685,Binders,26.424,9,2/14/2015
7686,Phones,625.99,1,2/14/2015
7698,Copiers,1199.98,2,12/14/2017
7699,Storage,73.85,1,12/14/2017
7700,Supplies,25.71,3,12/14/2017
7701,Fasteners,17.28,6,12/14/2017
7702,Tables,526.582,2,12/14/2017
7709,Accessories,40.776,3,10/25/2014
7710,Binders,13.698,3,10/25/2014
7716,Accessories,40.776,3,11/3/2017
7720,Art,59.52,3,1/5/2015
7721,Envelopes,17.48,2,1/5/2015
7722,Binders,13.168,2,1/5/2015
7725,Appliances,286.256,1,9/25/2016
7726,Storage,24.224,2,9/25/2016
7727,Storage,331.536,3,9/25/2016
7728,Art,17.52,3,3/16/2015
7734,Paper,15.232,4,5/15/2016
7737,Binders,70.368,4,5/30/2014
7739,Phones,89.95,5,7/30/2017
7744,Binders,7.96,2,6/17/2016
7745,Phones,566.97,3,6/17/2016
7746,Art,9.84,3,6/17/2016
7748,Fasteners,7.56,6,5/31/2015
7755,Art,3.008,2,12/21/2015
7758,Phones,43.6,4,11/13/2017
7759,Furnishings,154.95,3,11/13/2017
7765,Art,17.52,3,8/12/2017
7766,Chairs,1779.9,5,8/12/2017
7767,Art,219.9,5,8/12/2017
7772,Binders,456.588,2,11/25/2016
7773,Machines,4499.985,5,11/25/2016
7774,Accessories,59.976,3,11/25/2016
7786,Labels,25.06,2,11/29/2014
7791,Binders,4.842,3,9/19/2017
7797,Binders,26.9,5,10/2/2015
7798,Envelopes,47.01,3,3/24/2017
7799,Phones,469.99,1,3/24/2017
7800,Chairs,207.846,3,3/24/2017
7801,Storage,324.744,3,6/1/2017
7811,Paper,4.77,1,2/14/2016
7812,Art,7.98,3,2/14/2016
7813,Tables,550.431,3,2/14/2016
7814,Furnishings,10.56,6,2/14/2016
7821,Storage,592.74,6,12/8/2017
7823,Art,8.64,3,8/26/2014
7824,Accessories,149.97,3,8/26/2014
7826,Chairs,90.882,1,2/3/2015
7842,Appliances,45.96,2,7/17/2016
7857,Binders,25.584,2,5/30/2014
7858,Phones,464.0,5,5/30/2014
7859,Appliances,235.95,3,5/30/2014
7860,Paper,39.96,4,5/30/2014
7861,Binders,18.528,4,3/2/2017
7871,Envelopes,24.448,4,9/25/2017
7880,Tables,337.176,2,6/14/2016
7894,Binders,13.92,3,7/23/2017
7895,Binders,82.4,5,6/21/2017
7896,Binders,6.24,2,6/21/2017
7897,Paper,447.84,8,6/21/2017
7914,Storage,25.696,2,8/25/2017
7915,Machines,3404.5,5,6/17/2017
7916,Accessories,101.34,3,6/17/2017
7917,Chairs,344.372,4,11/20/2015
7920,Storage,38.62,2,9/15/2017
7921,Accessories,59.98,2,9/15/2017
7922,Binders,174.3,3,3/13/2017
7927,Accessories,2.97,3,11/20/2017
7928,Phones,569.99,1,11/20/2017
7929,Furnishings,50.97,3,11/20/2017
7931,Art,59.52,3,3/25/2016
7952,Binders,5.984,2,11/19/2015
7953,Phones,861.76,4,11/19/2015
7954,Storage,66.96,4,4/1/2014
7955,Binders,6.24,2,4/1/2014
7971,Phones,519.792,4,8/16/2015
7972,Accessories,31.176,3,8/16/2015
7973,Paper,10.368,2,8/16/2015
7974,Binders,2.724,2,8/16/2015
7975,Furnishings,254.352,3,8/16/2015
7976,Binders,3.762,3,8/16/2015
7977,Paper,10.272,3,8/16/2015
7982,Appliances,81.92,4,9/10/2014
7983,Furnishings,254.9,5,9/10/2014
7987,Phones,89.95,5,7/20/2016
8004,Phones,271.9,2,12/1/2014
8005,Furnishings,45.84,3,12/1/2014
8006,Furnishings,9.82,2,12/1/2014
8011,Paper,126.624,6,3/17/2014
8013,Binders,663.92,5,5/25/2017
8014,Accessories,120.0,8,5/25/2017
8015,Fasteners,3.29,1,5/25/2017
8016,Furnishings,18.84,3,5/25/2017
8017,Furnishings,60.672,6,9/9/2014
8018,Art,30.816,9,9/9/2014
8026,Furnishings,210.68,2,9/11/2015
8027,Storage,78.8,1,9/11/2015
8028,Accessories,19.99,1,9/11/2015
8029,Storage,772.68,4,9/11/2015
8037,Binders,37.68,6,9/20/2015
8043,Accessories,63.88,4,3/11/2017
8044,Furnishings,26.72,1,3/11/2017
8046,Appliances,393.25,5,9/20/2016
8047,Binders,2.214,3,12/15/2016
8049,Appliances,706.86,7,7/3/2016
8050,Binders,5.97,5,9/26/2014
8051,Furnishings,21.184,1,9/26/2014
8052,Appliances,41.376,6,9/26/2014
8053,Art,17.94,3,7/14/2014
8054,Binders,2.655,1,9/28/2017
8061,Paper,61.4,5,9/20/2015
8062,Binders,24.448,2,9/20/2015
8063,Phones,263.96,4,11/7/2016
8064,Phones,359.97,3,11/7/2016
8065,Paper,12.96,2,11/7/2016
8066,Storage,116.82,3,11/7/2016
8067,Binders,276.784,2,11/7/2016
8080,Binders,134.272,8,11/22/2016
8090,Appliances,77.58,9,8/7/2015
8093,Art,109.9,5,11/8/2017
8109,Chairs,215.544,4,12/8/2017
8123,Envelopes,30.672,3,12/9/2014
8124,Copiers,1079.976,4,12/9/2014
8138,Furnishings,56.52,9,11/9/2014
8139,Art,11.264,8,7/18/2016
8140,Storage,284.08,10,7/18/2016
8141,Paper,18.496,4,7/18/2016
8155,Accessories,238.0,2,3/20/2017
8156,Paper,61.96,2,3/20/2017
8157,Tables,239.372,2,10/4/2016
8160,Accessories,199.75,5,3/9/2016
8161,Chairs,227.96,2,2/16/2016
8162,Appliances,293.52,6,9/28/2015
8163,Phones,307.98,2,9/28/2015
8177,Storage,128.34,6,9/22/2016
8181,Tables,1252.704,8,11/21/2015
8182,Phones,110.97,5,11/21/2015
8188,Paper,62.82,9,12/10/2016
8189,Paper,19.44,3,10/2/2015
8190,Binders,7.38,1,10/2/2015
8191,Paper,38.88,6,11/17/2017
8192,Furnishings,187.76,4,11/17/2017
8202,Storage,67.15,5,11/8/2015
8203,Phones,549.98,2,11/8/2015
8204,Furnishings,11.82,3,11/8/2015
8205,Machines,4643.8,4,11/8/2015
8206,Chairs,577.764,2,11/8/2015
8226,Paper,189.7,10,11/1/2017
8227,Paper,40.99,1,11/1/2017
8228,Furnishings,82.64,2,4/4/2016
8229,Storage,31.02,2,4/4/2016
8230,Accessories,89.97,3,4/4/2016
8242,Binders,23.744,2,9/1/2014
8243,Accessories,357.0,3,9/1/2014
8249,Phones,743.988,2,5/10/2016
8265,Appliances,122.94,3,12/30/2014
8266,Binders,35.448,7,12/30/2014
8267,Phones,19.98,2,4/29/2014
8272,Chairs,2563.056,8,12/25/2016
8274,Art,3.424,1,6/13/2015
8275,Storage,1085.42,7,6/30/2017
8276,Paper,43.056,9,6/26/2015
8293,Binders,10.332,3,12/11/2015
8295,Phones,299.9,2,3/13/2017
8320,Storage,11.21,1,11/13/2017
8323,Appliances,8.74,2,11/19/2016
8324,Paper,44.75,5,11/19/2016
8329,Paper,143.7,3,10/6/2017
8330,Paper,6.48,1,10/6/2017
8331,Accessories,7.88,4,11/7/2017
8332,Storage,11.21,1,3/9/2016
8333,Chairs,354.9,5,3/9/2016
8334,Paper,17.94,3,3/9/2016
8335,Binders,51.8,4,3/9/2016
8336,Binders,299.52,9,5/13/2017
8347,Furnishings,31.4,5,4/30/2015
8348,Furnishings,9.48,1,4/30/2015
8349,Phones,209.5,10,4/30/2015
8350,Furnishings,24.3,5,4/30/2015
8351,Paper,6.48,1,4/30/2015
8352,Furnishings,32.448,2,5/3/2017
8353,Binders,26.388,4,5/3/2017
8354,Tables,373.47,5,5/3/2017
8355,Binders,64.2,5,5/3/2017
8356,Fasteners,8.0,2,5/3/2017
8384,Accessories,59.97,3,11/26/2016
8385,Paper,13.36,2,11/26/2016
8387,Storage,16.24,1,5/28/2015
8388,Storage,77.55,5,5/28/2015
8389,Appliances,76.12,2,11/1/2014
8390,Fasteners,17.184,6,12/27/2016
8392,Furnishings,27.46,2,12/23/2017
8393,Phones,137.94,3,12/1/2016
8394,Furnishings,111.15,5,12/1/2016
8395,Appliances,901.95,3,12/1/2016
8396,Tables,366.009,3,12/1/2016
8399,Chairs,155.372,2,11/2/2017
8401,Binders,232.4,5,12/5/2015
8402,Chairs,164.646,3,12/5/2015
8403,Paper,22.68,2,12/5/2015
8405,Furnishings,83.92,4,7/8/2017
8406,Accessories,141.9,5,7/8/2017
8407,Furnishings,39.98,2,7/8/2017
8408,Art,28.91,7,7/8/2017
8409,Art,174.95,5,7/8/2017
8422,Accessories,45.0,3,10/12/2017
8423,Fasteners,17.9,5,10/12/2017
8424,Furnishings,40.48,2,10/12/2017
8425,Bookcases,2154.9,5,10/12/2017
8426,Binders,18.432,8,8/28/2016
8430,Furnishings,303.92,5,12/19/2016
8432,Furnishings,274.2,10,11/8/2017
8438,Accessories,25.488,2,12/10/2015
8441,Paper,10.584,3,12/8/2016
8443,Phones,431.94,2,3/6/2016
8444,Binders,2.043,1,3/6/2016
8445,Phones,68.238,3,3/6/2016
8446,Tables,240.744,4,10/23/2017
8447,Furnishings,35.0,4,10/23/2017
8448,Furnishings,210.68,2,10/23/2017
8449,Tables,637.896,3,10/23/2017
8450,Paper,43.44,8,10/23/2017
8451,Appliances,2.22,1,10/23/2017
8461,Binders,25.3,5,8/30/2014
8462,Storage,95.94,3,8/30/2014
8466,Storage,17.94,3,4/9/2015
8467,Appliances,370.14,3,4/9/2015
8475,Binders,37.896,4,4/9/2017
8476,Paper,65.584,2,4/9/2017
8478,Machines,1035.8,4,10/30/2015
8482,Art,16.656,3,5/24/2016
8483,Labels,20.7,2,2/11/2017
8497,Art,59.52,3,3/5/2014
8498,Accessories,479.97,3,3/5/2014
8499,Supplies,18.62,2,3/5/2014
8500,Binders,49.632,6,3/5/2014
8501,Paper,97.82,2,3/5/2014
8512,Binders,25.584,2,12/22/2016
8517,Art,3.64,2,4/7/2016
8519,Furnishings,12.99,1,12/4/2017
8520,Chairs,182.22,3,12/4/2017
8521,Chairs,302.94,3,12/4/2017
8522,Furnishings,54.992,14,1/11/2016
8525,Phones,44.376,2,3/16/2017
8526,Furnishings,51.264,6,3/16/2017
8527,Binders,5.193,3,3/16/2017
8528,Accessories,159.984,2,3/16/2017
8529,Storage,54.224,2,3/16/2017
8537,Binders,18.312,4,6/7/2015
8538,Paper,25.92,5,6/7/2015
8539,Art,8.016,3,6/7/2015
8542,Storage,33.568,2,12/22/2015
8543,Chairs,422.625,7,12/22/2015
8544,Accessories,199.98,2,8/6/2014
8568,Paper,31.104,6,11/10/2016
8569,Binders,968.744,7,12/6/2016
8570,Binders,222.352,13,12/6/2016
8571,Copiers,479.984,2,12/6/2016
8574,Paper,24.56,2,10/20/2015
8577,Furnishings,102.3,1,7/3/2017
8586,Binders,11.088,7,12/9/2017
8589,Storage,51.968,2,5/15/2015
8590,Art,4.768,2,1/29/2017
8591,Envelopes,7.98,3,9/29/2017
8607,Accessories,23.18,2,8/18/2017
8608,Furnishings,56.96,2,6/4/2014
8609,Appliances,15.56,4,6/4/2014
8610,Bookcases,353.568,2,6/4/2014
8611,Furnishings,13.96,2,6/4/2014
8620,Storage,65.12,4,9/8/2017
8627,Storage,70.26,3,9/7/2015
8628,Accessories,,5,9/7/2015
8629,Binders,6.096,2,9/7/2015
8630,Tables,481.176,2,9/7/2015
8631,Fasteners,7.24,4,9/7/2015
8632,Bookcases,177.45,5,7/28/2016
8633,Binders,1369.764,6,7/28/2016
8634,Appliances,9.48,3,7/28/2016
8635,Bookcases,130.98,2,8/25/2017
8660,Paper,30.96,6,9/3/2016
8667,Art,16.52,5,12/30/2016
8671,Furnishings,182.352,3,12/27/2014
8672,Storage,118.16,2,12/27/2014
8686,Storage,96.36,6,11/14/2017
8690,Art,8.016,3,12/26/2014
8691,Phones,259.896,2,8/14/2016
8692,Phones,247.188,2,8/14/2016
8693,Accessories,279.96,5,8/14/2016
8704,Appliances,3.552,2,3/1/2015
8707,Chairs,172.764,2,9/8/2014
8708,Art,3.52,2,9/8/2014
8716,Binders,1.824,1,11/16/2017
8736,Storage,64.96,4,2/7/2014
8739,Art,13.248,4,12/8/2017
8740,Phones,83.988,2,12/8/2017
8745,Art,17.12,4,11/22/2015
8746,Paper,59.94,3,11/22/2015
8750,Binders,3050.376,3,6/16/2015
8751,Phones,133.98,2,6/16/2015
8754,Labels,17.712,6,9/9/2017
8755,Binders,4.86,3,9/9/2017
8756,Binders,6.258,2,9/9/2017
8757,Appliances,37.68,2,7/22/2016
8758,Paper,51.84,8,7/22/2016
8759,Furnishings,27.42,3,7/22/2016
8760,Binders,5.4,3,7/22/2016
8769,Accessories,288.0,4,10/5/2015
8774,Appliances,26.88,6,2/23/2015
8775,Binders,10.896,2,2/23/2015
8779,Bookcases,287.976,3,12/13/2017
8799,Phones,1294.75,5,4/6/2016
8800,Copiers,1799.97,5,5/8/2014
8804,Accessories,34.77,3,12/31/2014
8805,Labels,18.9,3,12/31/2014
8807,Furnishings,40.48,2,9/12/2016
8808,Binders,33.282,3,10/26/2017
8809,Phones,118.65,5,10/26/2017
8810,Labels,14.76,5,10/26/2017
8815,Phones,307.98,2,11/23/2015
8816,Paper,44.1,6,11/23/2015
8817,Art,13.12,4,11/23/2015
8818,Envelopes,16.56,2,11/23/2015
8819,Paper,38.88,6,11/23/2015
8825,Envelopes,8.856,3,3/21/2017
8826,Labels,6.912,3,12/19/2015
8833,Binders,1217.568,2,6/22/2015
8845,Binders,7.236,3,12/18/2017
8846,Fasteners,4.824,3,12/18/2017
8847,Paper,91.36,5,12/18/2017
8848,Appliances,130.112,2,12/18/2017
8853,Paper,123.92,4,10/8/2014
8854,Supplies,55.6,5,9/22/2015
8855,Accessories,617.976,3,9/22/2015
8861,Labels,31.05,3,9/11/2015
8862,Furnishings,8.92,4,9/11/2015
8863,Binders,209.6,4,9/11/2015
8864,Appliances,111.04,4,9/11/2015
8865,Paper,38.88,6,9/11/2015
8873,Machines,101.994,2,10/10/2014
8874,Binders,18.264,2,10/10/2014
8878,Machines,480.0,4,9/17/2017
8879,Storage,34.05,3,9/17/2017
8885,Binders,6.528,4,8/25/2014
8886,Binders,2.862,3,8/25/2014
8887,Binders,20.856,8,8/25/2014
8905,Labels,30.53,1,7/1/2016
8906,Accessories,30.84,3,7/1/2016
8907,Paper,75.06,9,7/1/2016
8910,Labels,21.93,3,10/28/2017
8921,Accessories,159.98,2,4/28/2014
8935,Paper,12.672,3,8/27/2017
8936,Accessories,1119.888,14,8/27/2017
8947,Paper,19.44,3,12/24/2017
8948,Binders,12.3,5,12/24/2017
8967,Accessories,72.0,1,11/3/2016
8968,Chairs,470.155,7,11/3/2016
8970,Art,19.728,9,12/2/2017
8971,Phones,151.188,2,12/2/2017
8972,Chairs,271.764,2,3/24/2017
8973,Accessories,47.496,1,11/19/2014
8979,Binders,5.76,2,11/3/2014
9000,Chairs,458.43,5,5/13/2017
9010,Paper,3.816,1,7/12/2017
9013,Furnishings,135.8,7,2/21/2016
9022,Binders,166.92,13,11/15/2015
9024,Chairs,117.882,1,6/29/2015
9025,Accessories,20.97,3,6/26/2016
9026,Accessories,139.96,4,6/26/2016
9027,Furnishings,37.74,3,6/26/2016
9028,Furnishings,14.82,3,9/17/2016
9029,Furnishings,191.82,3,9/17/2016
9030,Binders,13.904,2,7/18/2014
9037,Paper,25.92,4,4/7/2015
9038,Storage,22.58,2,4/7/2015
9050,Art,66.03,3,9/21/2014
9057,Chairs,2621.322,11,11/2/2015
9063,Fasteners,36.48,6,2/28/2016
9068,Phones,90.48,2,2/4/2016
9071,Furnishings,11.352,3,12/4/2017
9076,Binders,7.218,3,11/5/2015
9077,Supplies,27.2,4,11/5/2015
9090,Storage,295.4,5,9/17/2016
9092,Paper,15.552,3,6/28/2015
9093,Bookcases,482.94,6,6/28/2015
9116,Phones,429.6,2,1/19/2017
9117,Furnishings,31.968,2,1/19/2017
9118,Chairs,887.271,3,1/19/2017
9119,Paper,21.696,4,1/19/2017
9124,Binders,78.759,9,11/26/2016
9130,Bookcases,301.47,3,3/24/2016
9131,Art,18.656,2,3/24/2016
9132,Furnishings,27.46,2,5/28/2017
9133,Appliances,125.13,3,5/28/2017
9142,Phones,43.6,4,9/5/2016
9147,Accessories,99.98,2,1/23/2016
9148,Art,8.04,6,1/23/2016
9149,Storage,1564.29,13,1/23/2016
9155,Furnishings,19.312,2,8/1/2016
9157,Appliances,101.96,2,8/4/2014
9158,Paper,259.74,13,8/4/2014
9159,Accessories,255.42,9,8/4/2014
9178,Phones,13.98,2,11/14/2016
9179,Art,23.65,1,11/14/2016
9188,Supplies,3.488,2,8/21/2015
9189,Accessories,21.728,4,8/21/2015
9190,Storage,663.072,6,8/21/2015
9191,Binders,99.588,2,8/21/2015
9192,Paper,49.568,2,8/21/2015
9201,Bookcases,120.98,1,10/17/2016
9202,Binders,315.98,1,10/17/2016
9203,Binders,28.752,3,10/30/2016
9204,Art,114.95,5,10/30/2016
9206,Art,15.48,3,4/21/2016
9207,Paper,51.84,8,4/21/2016
9215,Labels,20.664,7,9/30/2017
9219,Storage,44.688,7,8/16/2015
9220,Bookcases,301.47,3,8/16/2015
9239,Furnishings,147.568,2,2/11/2017
9249,Binders,3.64,1,11/10/2016
9250,Phones,881.93,7,11/10/2016
9268,Chairs,102.582,1,9/25/2015
9269,Paper,20.04,3,9/25/2015
9270,Binders,32.088,7,8/21/2017
9271,Binders,4305.552,6,8/21/2017
9272,Furnishings,10.02,3,5/12/2016
9273,Phones,631.96,4,5/12/2016
9278,Labels,15.936,4,12/1/2017
9279,Binders,8.001,7,12/1/2017
9280,Chairs,398.972,2,12/1/2017
9289,Chairs,1079.316,6,11/30/2017
9291,Art,9.84,3,9/23/2014
9292,Binders,34.5,3,9/23/2014
9294,Binders,43.8,6,11/17/2017
9295,Paper,13.872,3,5/28/2017
9296,Bookcases,115.96,4,5/28/2017
9311,Binders,146.688,8,8/26/2016
9316,Phones,118.782,3,4/5/2016
9317,Supplies,769.184,4,4/5/2016
9319,Paper,13.36,2,7/20/2017
9320,Chairs,163.764,2,7/20/2017
9321,Furnishings,183.92,4,7/20/2017
9331,Envelopes,15.56,2,11/12/2015
9344,Tables,455.97,5,2/17/2017
9345,Binders,5.715,5,2/17/2017
9346,Phones,57.594,1,2/17/2017
9347,Furnishings,30.144,2,2/17/2017
9348,Chairs,899.43,5,2/17/2017
9358,Binders,43.12,5,1/25/2016
9359,Tables,313.722,3,1/25/2016
9360,Furnishings,45.98,1,1/25/2016
9361,Storage,428.68,7,1/25/2016
9367,Binders,68.48,2,6/8/2014
9368,Storage,1676.88,6,6/8/2014
9369,Paper,37.94,2,4/7/2016
9370,Chairs,272.97,3,11/7/2017
9371,Furnishings,41.568,4,5/29/2015
9372,Chairs,317.058,3,5/29/2015
9373,Fasteners,8.04,5,5/29/2015
9377,Accessories,31.8,3,12/25/2017
9385,Paper,25.92,4,8/11/2017
9387,Paper,79.92,4,1/19/2017
9388,Paper,12.28,1,1/19/2017
9389,Appliances,542.94,3,1/19/2017
9390,Envelopes,2.04,1,1/19/2017
9394,Phones,629.95,5,9/20/2014
9395,Chairs,631.782,2,9/20/2014
9396,Bookcases,801.568,2,9/20/2014
9397,Labels,75.18,6,9/20/2014
9398,Appliances,30.98,1,9/20/2014
9399,Phones,1349.91,9,9/20/2014
9403,Tables,209.148,2,8/12/2016
9404,Storage,1591.02,6,8/12/2016
9405,Fasteners,7.92,5,4/13/2017
9408,Accessories,1071.0,9,9/22/2017
9409,Furnishings,12.07,1,9/22/2017
9410,Binders,3.273,1,12/10/2017
9411,Furnishings,87.92,5,12/10/2017
9426,Chairs,3785.292,6,9/12/2014
9428,Furnishings,199.9,5,11/27/2014
9432,Labels,5.904,2,6/19/2015
9437,Binders,2.946,2,9/25/2015
9439,Phones,285.576,4,7/31/2017
9441,Paper,14.62,2,5/25/2014
9442,Appliances,48.36,5,12/29/2014
9461,Paper,34.44,3,11/17/2014
9464,Art,19.456,4,2/27/2014
9465,Labels,17.28,6,12/21/2014
9467,Binders,164.688,6,11/5/2017
9468,Tables,166.5,2,11/5/2017
9469,Paper,12.96,2,11/5/2017
9470,Paper,110.96,2,11/5/2017
9471,Phones,99.98,2,11/5/2017
9472,Binders,11.424,1,11/5/2017
9473,Chairs,128.124,2,11/5/2017
9474,Furnishings,101.4,5,11/5/2017
9483,Accessories,319.984,2,6/20/2015
9487,Tables,673.344,3,10/12/2017
9488,Fasteners,6.54,3,12/11/2017
9503,Art,32.13,9,4/22/2016
9504,Art,2.88,1,4/22/2016
9505,Phones,1091.93,7,10/14/2016
9506,Paper,111.96,2,10/14/2016
9511,Art,38.34,9,8/6/2016
9517,Phones,26.982,3,8/24/2015
9518,Labels,6.912,3,8/24/2015
9519,Storage,435.504,3,8/24/2015
9533,Chairs,427.644,14,10/27/2016
9534,Fasteners,40.67,7,10/27/2016
9535,Storage,33.48,2,10/27/2016
9536,Binders,9.728,2,10/27/2016
9539,Paper,16.9,5,9/7/2017
9540,Paper,39.96,2,9/7/2017
9548,Paper,6.848,2,6/18/2016
9549,Binders,4.626,2,6/18/2016
9550,Appliances,453.6,3,6/18/2016
9552,Storage,577.584,6,11/10/2015
9555,Furnishings,71.12,5,11/28/2015
9556,Fasteners,3.008,2,11/28/2015
9557,Paper,184.66,7,12/3/2015
9559,Accessories,132.52,5,5/3/2016
9560,Storage,195.64,5,5/3/2016
9561,Furnishings,51.968,2,5/3/2016
9562,Accessories,431.976,3,5/3/2016
9563,Machines,224.937,3,5/3/2016
9564,Labels,6.0,2,5/3/2016
9570,Binders,6.732,6,9/24/2015
9571,Storage,33.568,2,9/24/2015
9572,Envelopes,15.84,2,9/24/2015
9573,Labels,24.424,1,9/24/2015
9574,Art,17.12,5,9/24/2015
9579,Phones,1079.85,3,9/14/2017
9580,Storage,70.98,1,9/14/2017
9581,Art,29.95,5,9/14/2017
9582,Chairs,589.41,5,9/14/2017
9583,Fasteners,9.648,6,6/7/2016
9584,Bookcases,400.784,1,6/25/2017
9594,Paper,8.56,2,9/14/2017
9595,Paper,11.56,2,9/14/2017
9604,Tables,376.866,3,6/17/2016
9606,Accessories,70.72,4,11/4/2017
9607,Storage,194.352,3,11/4/2017
9608,Paper,21.6,6,12/5/2017
9609,Labels,11.07,3,12/5/2017
9618,Copiers,899.982,3,11/16/2017
9619,Art,86.352,3,11/16/2017
9620,Accessories,139.96,5,11/16/2017
9621,Appliances,16.704,6,9/26/2014
9622,Accessories,3.152,2,9/26/2014
9623,Paper,32.896,4,9/26/2014
9629,Paper,37.408,7,1/13/2014
9630,Binders,3.438,2,1/13/2014
9631,Binders,7.152,3,5/31/2016
9632,Phones,179.7,6,5/31/2016
9634,Accessories,177.0,3,10/14/2014
